classFirst,98,8,comma
ZQ, 3, 0, 2, 1, 0, 0, 1, 12, 0, 0, 0, 1, 4, 0, 17, 1, 0, 0, 1, 0, 4, 0, 5, 1, 3, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 24, 0, 0, 8, 1, 1, 0, 0, 1, 0, 0, 7, 0, 2, 2, 22, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 9, 3, 12, 3, 0, 4, 5, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0
ZQ, 13, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 19, 7, 2, 1, 9, 1, 1, 0, 6, 0, 5, 0, 11, 2, 0, 4, 0, 1, 1, 0, 0, 0, 0, 2, 2, 0, 1, 0, 3, 19, 0, 0, 37, 13, 0, 0, 1, 1, 0, 0, 2, 0, 5, 0, 1, 1, 0, 2, 28, 8, 1, 5, 0, 0, 0, 2, 7, 8, 5, 0, 2, 4, 0, 0, 5, 1, 0, 2, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
ZQ, 14, 13, 2, 39, 0, 0, 5, 44, 0, 3, 6, 0, 121, 0, 31, 34, 1, 65, 39, 0, 67, 5, 32, 31, 72, 72, 11, 11, 0, 0, 0, 0, 1, 1, 1, 0, 32, 0, 1, 8, 0, 193, 0, 5, 202, 2, 0, 3, 27, 4, 0, 0, 10, 1, 5, 40, 171, 0, 0, 162, 12, 0, 65, 22, 0, 44, 0, 114, 146, 134, 57, 0, 64, 2, 0, 0, 5, 17, 0, 41, 1, 0, 0, 7, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 1, 0
ZQ, 2, 0, 1, 3, 0, 0, 0, 3, 0, 0, 0, 0, 17, 3, 1, 2, 1, 3, 3, 0, 4, 0, 2, 0, 8, 0, 2, 4, 2, 3, 0, 0, 0, 0, 0, 0, 5, 0, 2, 0, 1, 5, 0, 0, 25, 1, 0, 0, 2, 0, 2, 0, 1, 0, 1, 1, 3, 1, 1, 7, 0, 0, 2, 6, 0, 0, 0, 5, 17, 13, 5, 0, 4, 2, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
ZQ, 26, 4, 4, 33, 6, 0, 7, 32, 4, 1, 2, 0, 111, 13, 15, 12, 3, 48, 33, 0, 57, 4, 64, 15, 62, 11, 11, 12, 11, 7, 4, 1, 6, 6, 0, 3, 10, 3, 2, 3, 19, 70, 13, 3, 232, 153, 1, 0, 46, 7, 11, 27, 20, 5, 34, 2, 8, 4, 6, 25, 3, 7, 11, 31, 3, 5, 3, 19, 76, 111, 20, 0, 30, 8, 2, 0, 2, 9, 0, 38, 0, 20, 0, 0, 0, 6, 6, 0, 0, 0, 0, 10, 1, 10, 3, 0, 0, 0
ZQ, 3, 0, 0, 3, 0, 0, 2, 11, 0, 2, 2, 1, 43, 2, 10, 3, 0, 8, 3, 0, 15, 0, 17, 8, 11, 5, 3, 7, 0, 1, 3, 0, 0, 0, 0, 0, 4, 0, 0, 8, 22, 45, 1, 0, 59, 24, 0, 0, 4, 1, 2, 4, 4, 0, 13, 0, 7, 0, 0, 19, 1, 0, 3, 6, 8, 9, 0, 16, 27, 24, 7, 0, 11, 1, 0, 0, 6, 0, 0, 10, 0, 5, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
Lokak, 566, 70, 19, 171, 15, 0, 76, 561, 19, 13, 45, 0, 921, 81, 330, 123, 40, 344, 171, 5, 752, 12, 381, 169, 479, 1748, 93, 176, 33, 23, 5, 0, 159, 13, 0, 1, 186, 1, 37, 47, 18, 2147, 2, 57, 1890, 13, 122, 48, 130, 243, 100, 25, 92, 13, 62, 93, 824, 7, 42, 539, 0, 17, 147, 367, 1, 324, 0, 454, 1002, 1051, 1001, 0, 233, 84, 0, 0, 29, 119, 0, 148, 3, 6, 0, 87, 2, 168, 0, 0, 6, 0, 0, 5, 2, 54, 26, 0, 12, 0
Lokak, 0, 1, 12, 11, 0, 0, 0, 4, 0, 0, 0, 0, 20, 0, 13, 1, 0, 18, 11, 2, 3, 0, 1, 2, 23, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 0, 2, 0, 21, 0, 0, 21, 3, 0, 4, 2, 5, 0, 0, 0, 0, 0, 1, 2, 3, 0, 11, 0, 0, 1, 4, 0, 16, 0, 48, 2, 47, 27, 0, 32, 0, 0, 0, 1, 51, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 5, 0, 0, 0
Lokak, 0, 6, 3, 15, 0, 0, 0, 3, 0, 0, 2, 0, 18, 1, 1, 4, 0, 4, 15, 0, 6, 1, 3, 3, 0, 6, 20, 8, 0, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 6, 38, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 55, 0, 0, 1, 18, 0, 77, 0, 55, 37, 62, 63, 0, 158, 2, 0, 0, 0, 3, 0, 11, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0
Lokak, 7, 2, 0, 5, 2, 0, 1, 47, 0, 0, 1, 0, 36, 0, 20, 7, 0, 10, 5, 0, 77, 0, 15, 10, 3, 13, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 18, 0, 0, 0, 1, 24, 0, 1, 42, 0, 0, 0, 1, 0, 0, 0, 1, 12, 0, 2, 3, 0, 2, 15, 0, 1, 2, 15, 0, 80, 0, 74, 200, 86, 40, 0, 32, 0, 0, 0, 0, 2, 0, 19, 0, 0, 0, 11, 0, 2, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
Lokak, 19, 6, 1, 13, 3, 0, 1, 64, 1, 2, 11, 0, 155, 18, 21, 20, 2, 6, 13, 0, 36, 0, 23, 6, 28, 24, 8, 20, 29, 0, 3, 0, 1, 0, 0, 1, 28, 0, 15, 0, 1, 166, 0, 12, 190, 1, 2, 1, 77, 7, 4, 2, 5, 0, 10, 13, 61, 1, 5, 70, 1, 1, 3, 47, 0, 17, 0, 27, 165, 139, 79, 0, 25, 6, 0, 0, 0, 10, 0, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 7, 9, 0, 1, 0
Lokak, 20, 3, 11, 14, 2, 0, 50, 23, 23, 1, 19, 5, 86, 0, 11, 70, 0, 46, 14, 3, 98, 0, 44, 52, 191, 46, 22, 32, 6, 12, 0, 0, 50, 0, 0, 1, 95, 0, 6, 1, 4, 129, 1, 25, 267, 5, 0, 15, 77, 15, 9, 10, 133, 1, 2, 33, 62, 0, 5, 54, 0, 11, 25, 174, 0, 69, 0, 304, 296, 276, 273, 0, 249, 43, 0, 0, 8, 65, 0, 40, 0, 0, 0, 1, 0, 21, 0, 0, 0, 0, 0, 0, 1, 5, 12, 0, 6, 0
Lokak, 65, 30, 21, 47, 2, 0, 29, 80, 0, 8, 9, 0, 156, 3, 62, 21, 0, 31, 47, 0, 171, 1, 55, 38, 128, 128, 13, 27, 0, 3, 0, 0, 9, 2, 0, 0, 77, 0, 3, 7, 11, 466, 0, 24, 428, 14, 11, 10, 2, 23, 4, 0, 22, 1, 4, 39, 67, 0, 6, 162, 0, 4, 24, 75, 1, 128, 0, 124, 282, 245, 167, 0, 58, 19, 0, 0, 4, 23, 0, 37, 1, 0, 0, 23, 2, 22, 0, 0, 1, 0, 0, 1, 3, 4, 10, 0, 3, 0
Lokak, 10, 15, 0, 8, 7, 0, 16, 7, 2, 7, 0, 0, 30, 0, 13, 30, 0, 15, 8, 1, 59, 1, 20, 10, 61, 17, 10, 10, 1, 1, 0, 0, 1, 1, 0, 0, 12, 0, 1, 14, 33, 181, 2, 0, 124, 8, 0, 2, 0, 0, 4, 2, 9, 1, 9, 8, 16, 0, 0, 53, 4, 1, 3, 18, 0, 19, 0, 52, 63, 66, 25, 0, 13, 7, 0, 0, 5, 4, 0, 15, 0, 0, 0, 26, 0, 1, 1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 0
Lokak, 64, 16, 2, 7, 2, 0, 0, 100, 0, 1, 6, 3, 110, 33, 32, 5, 0, 84, 7, 0, 131, 0, 128, 40, 139, 82, 5, 5, 3, 0, 1, 0, 4, 0, 0, 0, 32, 0, 0, 2, 1, 284, 7, 4, 272, 31, 7, 0, 1, 11, 6, 14, 26, 0, 70, 5, 119, 1, 0, 66, 2, 2, 43, 66, 0, 44, 0, 74, 196, 237, 49, 0, 23, 10, 0, 0, 0, 1, 0, 11, 0, 0, 0, 6, 2, 9, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0
Lokak, 12, 5, 1, 5, 1, 0, 3, 7, 0, 1, 4, 0, 23, 0, 15, 6, 0, 17, 5, 0, 14, 0, 8, 2, 6, 3, 2, 4, 3, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 93, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 1, 0, 98, 0, 25, 0, 0, 4, 0, 1, 2, 8, 0, 23, 0, 20, 23, 49, 9, 0, 7, 0, 0, 0, 1, 5, 0, 16, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Shigao, 18, 24, 0, 1, 0, 0, 0, 36, 0, 0, 18, 0, 470, 1, 125, 2, 44, 82, 1, 0, 79, 0, 11, 129, 0, 103, 6, 8, 0, 5, 0, 0, 0, 0, 0, 0, 71, 0, 15, 0, 0, 321, 0, 10, 377, 4, 0, 4, 0, 4, 0, 0, 0, 0, 0, 7, 119, 0, 0, 0, 0, 8, 125, 32, 0, 0, 0, 3, 221, 288, 16, 0, 1, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Shigao, 28, 1, 0, 0, 0, 0, 0, 20, 0, 0, 16, 0, 357, 1, 221, 0, 43, 38, 0, 0, 43, 0, 7, 52, 0, 60, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 10, 0, 8, 21, 0, 436, 1, 0, 259, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 56, 30, 16, 0, 0, 0, 0, 12, 324, 3, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0
Shigao, 19, 3, 0, 0, 0, 0, 0, 17, 0, 0, 6, 0, 34, 0, 75, 0, 0, 6, 0, 0, 7, 0, 14, 28, 0, 13, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 70, 0, 0, 94, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 0, 0, 0, 0, 6, 38, 9, 0, 0, 0, 9, 42, 41, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Shigao, 22, 8, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 161, 0, 151, 0, 1, 30, 0, 0, 9, 0, 4, 30, 1, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 0, 155, 1, 1, 91, 11, 2, 0, 1, 0, 0, 0, 0, 0, 0, 19, 62, 0, 0, 0, 0, 109, 9, 86, 0, 0, 0, 1, 95, 73, 1, 0, 2, 0, 0, 0, 0, 2, 0, 17, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
Shigao, 4, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 47, 18, 25, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 14, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Shigao, 18, 1, 0, 0, 0, 0, 0, 2, 0, 0, 16, 0, 3, 0, 44, 0, 25, 0, 0, 0, 5, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 61, 0, 0, 72, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 0, 0, 0, 0, 0, 18, 9, 0, 0, 0, 1, 59, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Shigao, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 179, 34, 76, 0, 12, 10, 0, 0, 119, 0, 0, 13, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 102, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 1, 0, 29, 19, 0, 0, 0, 0, 6, 0, 53, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Shigao, 7, 5, 0, 0, 0, 0, 0, 25, 0, 0, 6, 0, 416, 1, 47, 0, 3, 26, 0, 0, 43, 1, 6, 64, 0, 16, 23, 5, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 73, 0, 4, 89, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 8, 26, 0, 0, 0, 0, 1, 28, 9, 0, 0, 0, 0, 69, 40, 8, 0, 1, 0, 0, 0, 0, 4, 0, 21, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 13
Shigao, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 2, 0, 29, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 16, 0, 2, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 23, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Shigao, 25, 10, 5, 4, 7, 0, 1, 124, 2, 0, 2, 0, 882, 2, 195, 0, 11, 39, 4, 0, 19, 0, 27, 167, 0, 24, 0, 13, 1, 3, 0, 0, 1, 0, 0, 0, 41, 0, 0, 100, 0, 405, 0, 0, 280, 0, 4, 2, 0, 0, 0, 0, 0, 0, 1, 1, 86, 0, 0, 5, 0, 24, 64, 28, 0, 0, 0, 0, 21, 161, 5, 0, 2, 0, 0, 0, 0, 2, 0, 13, 0, 1, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0
Shigao, 32, 8, 5, 4, 1, 0, 0, 26, 1, 0, 17, 0, 166, 0, 96, 2, 108, 36, 4, 1, 33, 2, 8, 62, 2, 88, 7, 16, 0, 2, 0, 0, 0, 0, 3, 0, 84, 0, 10, 5, 0, 218, 1, 0, 194, 0, 2, 2, 1, 3, 0, 0, 19, 1, 0, 4, 116, 0, 0, 1, 0, 12, 102, 38, 1, 1, 0, 1, 119, 93, 108, 0, 5, 0, 0, 0, 3, 6, 0, 12, 0, 2, 0, 0, 0, 10, 0, 1, 7, 0, 0, 0, 0, 5, 0, 0, 0, 0
Shigao, 48, 2, 3, 1, 0, 0, 0, 28, 0, 0, 5, 0, 156, 25, 49, 2, 0, 8, 1, 0, 12, 0, 32, 23, 2, 1, 0, 5, 2, 0, 0, 0, 1, 0, 0, 0, 6, 0, 3, 0, 1, 57, 0, 6, 58, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 25, 0, 0, 0, 0, 5, 47, 15, 0, 3, 0, 2, 157, 89, 13, 0, 3, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
Shigao, 17, 3, 3, 0, 0, 0, 0, 152, 1, 0, 1, 0, 347, 8, 48, 1, 0, 51, 0, 0, 6, 0, 7, 31, 0, 29, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 19, 0, 10, 0, 1, 131, 0, 1, 100, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 25, 21, 10, 0, 0, 0, 2, 39, 87, 9, 0, 5, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
P, 8, 3, 1, 5, 0, 0, 2, 24, 0, 0, 0, 0, 64, 7, 0, 10, 0, 6, 5, 0, 10, 1, 19, 14, 1, 33, 0, 2, 0, 6, 8, 0, 0, 0, 0, 0, 4, 0, 0, 1, 51, 18, 0, 12, 78, 0, 0, 1, 0, 1, 4, 18, 7, 0, 4, 4, 1, 0, 0, 54, 0, 0, 3, 7, 0, 1, 0, 13, 24, 42, 11, 0, 4, 1, 0, 0, 0, 1, 0, 43, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
P, 34, 0, 4, 27, 0, 0, 0, 18, 1, 1, 6, 0, 29, 9, 7, 25, 14, 27, 27, 0, 13, 0, 26, 25, 8, 55, 0, 10, 3, 11, 25, 0, 13, 0, 0, 2, 10, 0, 0, 2, 43, 121, 0, 10, 85, 2, 5, 0, 0, 0, 8, 7, 6, 0, 5, 10, 29, 0, 0, 33, 0, 7, 1, 38, 2, 3, 0, 63, 19, 76, 23, 0, 9, 9, 1, 0, 0, 7, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 6
P, 31, 18, 6, 28, 0, 0, 0, 11, 0, 0, 9, 0, 63, 27, 35, 88, 52, 16, 28, 0, 7, 0, 13, 31, 3, 120, 1, 35, 0, 5, 84, 0, 0, 0, 13, 1, 18, 0, 0, 23, 212, 100, 0, 42, 134, 124, 7, 0, 2, 6, 5, 17, 4, 0, 1, 11, 38, 0, 0, 122, 0, 14, 7, 9, 1, 3, 0, 32, 76, 213, 125, 0, 11, 7, 0, 0, 0, 14, 0, 111, 0, 16, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
P, 4672, 224, 263, 798, 10, 2, 16, 2374, 7, 23, 348, 3, 2964, 1027, 827, 1133, 522, 527, 798, 0, 133, 32, 1089, 853, 120, 3017, 2, 860, 106, 144, 2834, 0, 10, 10, 178, 28, 399, 2, 8, 1071, 5747, 2935, 40, 362, 3324, 3413, 1001, 0, 6, 76, 285, 450, 347, 31, 52, 860, 1062, 0, 0, 3410, 0, 331, 84, 736, 102, 86, 0, 768, 833, 4728, 2409, 0, 330, 300, 1, 0, 21, 145, 0, 1264, 3, 300, 0, 0, 0, 2, 10, 15, 37, 0, 8, 0, 39, 42, 0, 0, 163, 88
P, 3453, 181, 87, 345, 1, 0, 5, 972, 6, 11, 233, 1, 2123, 586, 226, 714, 273, 364, 345, 2, 82, 18, 1037, 459, 161, 1500, 2, 261, 105, 87, 1438, 0, 96, 1, 118, 39, 454, 1, 77, 236, 3504, 1839, 2, 533, 2506, 3256, 382, 0, 5, 180, 58, 431, 609, 99, 126, 203, 497, 1, 1, 1320, 0, 140, 223, 338, 165, 84, 0, 734, 510, 2303, 1054, 1, 240, 134, 6, 1, 11, 57, 3, 1345, 0, 95, 0, 0, 2, 4, 1, 45, 3, 0, 5, 0, 36, 28, 0, 0, 22, 57
P, 1754, 52, 87, 153, 7, 0, 8, 416, 4, 4, 33, 0, 810, 938, 71, 225, 123, 200, 153, 1, 162, 6, 265, 180, 214, 524, 2, 91, 103, 33, 860, 0, 79, 10, 1, 29, 220, 0, 12, 506, 1384, 1204, 6, 215, 949, 488, 187, 1, 5, 258, 7, 35, 419, 40, 269, 129, 308, 0, 0, 833, 0, 37, 90, 243, 195, 14, 0, 810, 1300, 1424, 779, 0, 163, 68, 1, 0, 4, 34, 0, 570, 1, 18, 0, 3, 0, 0, 0, 7, 6, 0, 3, 0, 10, 27, 0, 0, 11, 34
P, 1325, 34, 36, 91, 3, 0, 8, 242, 3, 3, 57, 0, 626, 81, 66, 58, 20, 189, 91, 0, 17, 1, 311, 74, 67, 471, 1, 66, 29, 14, 263, 0, 8, 0, 50, 5, 90, 0, 28, 16, 409, 698, 0, 123, 977, 116, 61, 0, 4, 28, 192, 216, 152, 59, 90, 64, 157, 0, 1, 165, 0, 35, 49, 132, 43, 17, 0, 190, 901, 747, 220, 0, 65, 17, 3, 0, 2, 21, 0, 336, 0, 11, 0, 0, 0, 0, 0, 57, 0, 0, 1, 0, 6, 17, 0, 0, 10, 8
P, 46, 4, 0, 1, 0, 0, 0, 15, 0, 0, 1, 0, 19, 2, 5, 5, 10, 9, 1, 0, 1, 0, 9, 0, 8, 20, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 5, 0, 0, 2, 27, 36, 0, 1, 23, 5, 4, 0, 0, 0, 2, 5, 0, 0, 1, 3, 6, 0, 0, 12, 0, 3, 0, 2, 0, 2, 0, 3, 11, 29, 13, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
P, 16, 0, 0, 1, 0, 0, 0, 6, 0, 0, 6, 0, 6, 1, 2, 3, 1, 6, 1, 0, 0, 0, 4, 2, 1, 17, 0, 2, 0, 0, 7, 0, 0, 0, 1, 2, 3, 0, 0, 1, 15, 21, 1, 5, 27, 1, 4, 0, 0, 0, 1, 6, 0, 3, 3, 0, 5, 0, 0, 6, 0, 0, 0, 1, 0, 1, 0, 6, 2, 26, 3, 0, 1, 2, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
P, 1054, 56, 17, 74, 0, 2, 9, 474, 4, 4, 43, 0, 723, 74, 21, 128, 53, 57, 74, 0, 15, 5, 175, 105, 73, 313, 1, 79, 27, 26, 277, 0, 2, 0, 9, 29, 76, 0, 12, 10, 407, 597, 0, 60, 656, 37, 255, 0, 0, 7, 126, 114, 83, 8, 30, 52, 126, 0, 0, 125, 0, 28, 19, 384, 58, 8, 0, 168, 383, 565, 165, 0, 59, 15, 0, 0, 1, 23, 0, 289, 0, 10, 0, 0, 0, 0, 0, 13, 2, 0, 0, 0, 8, 4, 0, 0, 0, 11
P, 116, 23, 5, 16, 1, 0, 2, 67, 6, 7, 11, 0, 93, 14, 18, 108, 26, 30, 16, 0, 14, 3, 11, 12, 4, 125, 19, 13, 6, 10, 126, 0, 9, 0, 8, 2, 21, 0, 6, 47, 175, 55, 0, 93, 206, 0, 38, 0, 0, 0, 58, 16, 14, 6, 8, 15, 48, 0, 0, 108, 0, 12, 7, 7, 1, 0, 0, 37, 10, 111, 29, 0, 19, 5, 0, 0, 0, 13, 0, 73, 0, 5, 0, 1, 0, 2, 0, 0, 2, 0, 1, 0, 4, 1, 0, 0, 0, 6
P, 614, 67, 12, 103, 11, 0, 2, 150, 0, 0, 19, 0, 328, 67, 81, 118, 52, 57, 103, 0, 35, 5, 105, 118, 65, 154, 0, 57, 9, 13, 113, 0, 1, 0, 4, 12, 97, 0, 22, 21, 348, 600, 0, 74, 394, 173, 57, 0, 23, 7, 41, 84, 61, 10, 29, 17, 153, 0, 0, 53, 0, 40, 16, 60, 10, 16, 0, 82, 494, 464, 167, 0, 25, 45, 0, 0, 1, 45, 0, 293, 0, 23, 0, 0, 0, 0, 0, 14, 1, 0, 0, 0, 13, 23, 0, 0, 10, 23
DhR, 255, 36, 18, 41, 0, 0, 17, 155, 2, 10, 13, 0, 347, 157, 58, 70, 13, 140, 41, 61, 113, 7, 269, 45, 216, 109, 39, 86, 19, 6, 7, 0, 15, 13, 0, 33, 64, 0, 4, 104, 357, 458, 3, 6, 861, 173, 14, 35, 36, 10, 13, 277, 37, 6, 168, 43, 137, 17, 32, 316, 85, 8, 32, 94, 62, 73, 5, 357, 283, 355, 49, 5, 62, 47, 4, 3, 87, 40, 2, 80, 8, 9, 0, 65, 0, 84, 0, 0, 1, 0, 0, 0, 2, 43, 0, 1, 2, 0
DhR, 30, 2, 4, 13, 1, 0, 2, 14, 0, 2, 4, 1, 86, 18, 19, 6, 6, 12, 13, 1, 50, 2, 33, 13, 61, 44, 9, 25, 4, 3, 5, 0, 5, 2, 0, 1, 21, 0, 4, 15, 49, 89, 3, 4, 140, 18, 1, 1, 17, 2, 0, 20, 4, 0, 21, 12, 25, 2, 8, 49, 15, 6, 10, 24, 7, 11, 0, 94, 44, 74, 14, 0, 23, 11, 2, 0, 12, 24, 1, 11, 0, 5, 0, 12, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
DhR, 391, 42, 27, 54, 4, 0, 19, 182, 3, 0, 1, 0, 808, 158, 199, 97, 137, 171, 54, 40, 174, 29, 371, 117, 768, 170, 13, 171, 5, 20, 39, 0, 17, 1, 1, 46, 190, 1, 10, 142, 369, 647, 1, 17, 833, 545, 25, 0, 51, 1, 10, 239, 15, 2, 499, 19, 360, 11, 36, 767, 55, 12, 64, 288, 96, 228, 1, 849, 340, 566, 92, 0, 123, 35, 4, 3, 55, 87, 16, 161, 1, 18, 0, 118, 0, 102, 4, 0, 4, 0, 0, 0, 1, 17, 0, 0, 4, 0
DhR, 91, 79, 21, 102, 3, 0, 30, 376, 2, 6, 1, 11, 652, 368, 225, 90, 17, 159, 102, 49, 85, 56, 884, 64, 832, 673, 37, 268, 32, 46, 46, 1, 43, 1, 1, 153, 391, 0, 4, 43, 79, 2635, 11, 86, 1210, 2138, 15, 9, 23, 9, 6, 35, 11, 12, 479, 30, 92, 15, 8, 339, 26, 15, 110, 93, 17, 156, 1, 581, 262, 1057, 141, 0, 225, 60, 2, 2, 192, 87, 0, 229, 0, 7, 0, 167, 0, 237, 50, 0, 50, 0, 0, 0, 22, 26, 0, 0, 0, 0
DhR, 34, 3, 9, 16, 0, 0, 3, 56, 1, 1, 1, 0, 89, 24, 12, 14, 0, 21, 16, 17, 17, 4, 56, 11, 44, 20, 4, 10, 2, 1, 3, 0, 6, 0, 0, 14, 11, 0, 2, 18, 17, 66, 0, 4, 148, 61, 6, 0, 6, 0, 3, 21, 4, 0, 48, 2, 53, 3, 14, 57, 10, 2, 13, 17, 24, 6, 0, 63, 76, 50, 9, 0, 19, 8, 2, 0, 9, 2, 3, 22, 0, 1, 0, 5, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0
