class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
 5, 0.2788475639772809, 0.05242466913064867, 0.0520920849390797, 0.2580146511908316, 0.8869334716367061, 0.14587877493867096, 0.02109155185000188, 0.9930152092983741, 0.012453583480779913, 0.0486045222899676, 0.24106493644440607, 0.05195641371594125, 0.011509203610317539, 0.939609208787758, 0.040661312542974844, 0.0919666238943165
 5, 0.24250988517582553, 0.05123275418322621, 0.04800069793638241, 0.23468525181348462, 0.8463022673394404, 0.1552823419785346, 0.05558228898726693, 0.9421102891106964, 0.05242309210195935, 0.04738814121794093, 0.46725485094976643, 0.04021188234281516, 0.01394552498814732, 0.9216153321129655, 0.037051792336809365, 0.06985373229251923
 5, 0.3021209494565848, 0.02150671047527254, 0.03689460123850097, 0.3081707558175084, 0.7848108747397673, 0.12501419107171874, 0.04290290553715187, 0.9391888840197415, 0.043339982890144305, 0.046830786824283537, 0.7703189289882201, 0.020758438901002662, 5.53199822476984E-4, 0.9134557854613939, 0.0083588022168875, 0.07807861894069705
 5, 0.30250291767806153, 0.10462225028828419, 0.03772848099531128, 0.24835521144951114, 0.8865200144459071, 0.14148427098328004, 0.020126650291820675, 0.9413192769254418, 0.024423924608080613, 0.06807781377467047, 0.4599476882707033, 0.009604450195685683, 0.03663441875349446, 0.9681247852107796, 0.05530327758218551, 0.09971240760952749
 6, 0.6177806913785392, 0.014534874025847237, 0.010348410205885056, 0.3031492678948137, 0.5065742918011734, 0.6731699993347765, 0.03661458372627922, 0.21489935591826556, 0.02262336617560055, 0.8081861375921943, 0.1428108188370221, 0.048135073833671445, 0.04413623429101894, 0.025325524145877833, 0.0018065036904000387, 0.08991386568340294
 6, 0.6232869881143933, 0.08596375250904892, 0.007138245896717008, 0.2713789457361304, 0.4983665608019975, 0.6845160410582578, 0.05751621539565315, 0.2040733460333967, 0.010742720418450941, 0.8096998439134744, 0.013131514017116356, 0.014333558881435072, 0.05166838923391544, 0.039224702276858245, 0.03941918988399869, 0.08672287876881218
 6, 0.620435983267706, 0.12173854780306563, 0.041729618699649626, 0.27429785087574515, 0.5002514591231811, 0.6762389031226539, 0.019922825386283427, 0.20349946491884183, 0.06042195341120023, 0.806055822472982, 0.11740114457822674, 0.019268018391253534, 0.08156382211882751, 0.041391591680324344, 0.06014263953419496, 0.0941206258395543
 6, 0.6163766962845675, 0.06087526230790127, 0.048372537150808394, 0.2450585924031415, 0.5042594545635967, 0.6730370058352384, 0.02906869336553505, 0.20015479921352478, 0.00209130337030312, 0.8020219846279663, 0.37658292326623694, 0.02928059681526364, 0.03448488415298517, 0.004553571606987128, 0.015370841477569829, 0.06877524338756712
 6, 0.6202337073572067, 0.12103355991253738, 0.016169417734240625, 0.27916800142206816, 0.5032727122810096, 0.6781781690711556, 0.035589055457292317, 0.20669782147868548, 0.017245134419347535, 0.8040875239572904, 0.7467355976971108, 0.03484199853573825, 0.08571916029152134, 0.01336378599231339, 0.03721421481739071, 0.10272933233188146
 6, 0.6201523366522793, 0.040102164716023, 0.05583238980130554, 0.3109180571292764, 0.502605370381135, 0.6777177425857503, 0.046532870457373685, 0.1618018315205099, 0.012683838463849854, 0.8096705705216825, 0.7429436664781275, 0.022059098377525736, 0.021068759336911994, 0.0416147739013965, 0.022849997307057425, 0.08427266612279584
 6, 0.6214188875205802, 0.0033625176412188525, 0.03500209919059572, 0.28429264258309295, 0.5030235474281647, 0.6800671430029047, 0.054335966597870905, 0.17729129013917605, 0.051635610393765775, 0.811871219710847, 0.7097061714409164, 0.028808804186342244, 0.07440112787068089, 0.0415375127208657, 0.05449467260298825, 0.08964542136398129
 6, 0.6151178800650562, 0.06891183821322759, 0.03218490908766158, 0.24823714342335151, 0.5054336441800854, 0.6779088990341146, 0.051625194972975234, 0.21535989178073034, 0.04265224584966171, 0.8107762212908552, 0.31673594453211085, 0.04575211694621917, 0.06858432112419517, 0.01704784667616177, 0.054166563471935644, 0.07913712010157939
 6, 0.6211994733482892, 0.11741566783730886, 0.04412239053294864, 0.21947788333761734, 0.5055298126735578, 0.6740062817147798, 0.04577200960245046, 0.20118075522065507, 0.05265626137779513, 0.8075077232083447, 0.10602490663327346, 0.020591556035451694, 0.019746268184120536, 0.0432257951294344, 0.061148976281775465, 0.08184675638183829
 6, 0.6171304984884181, 0.12680624078849512, 0.01033149630744665, 0.304465225442762, 0.5058492863889089, 0.6827955094830418, 0.035970530705698965, 0.175534651839823, 0.02330553853268097, 0.8074561527737903, 0.7457604596289144, 0.03109117673646418, 0.053349176892731734, 0.048707580309711285, 0.007362290737247338, 0.10806510677020335
 6, 0.6256870674146761, 0.08513563344524758, 0.003930770027034003, 0.22719231561691836, 0.5022076033681313, 0.6804787162089019, 0.06052089355571229, 0.18719894179563748, 0.02510642950911536, 0.8134163282174949, 0.7097439160847705, 0.009773994791498571, 0.028685637489122357, 0.032061313206808044, 0.03480109315827937, 0.0933322222904265
 6, 0.6221461440497621, 0.12987036358643966, 0.00823259594826337, 0.2391289842657544, 0.5022432470321874, 0.6780036697491861, 0.04506677821707732, 0.20772833958523781, 0.058618127745573644, 0.8085526422726245, 0.952638660191209, 0.0021737067750324823, 0.004182276330168892, 0.0223624894826806, 0.009509140648686932, 0.09782231052216929
 6, 0.6160547711667533, 0.1125059902319796, 0.03549424963424565, 0.2958370956168248, 0.5026065538963215, 0.6724017816176723, 0.055955315932701206, 0.1995858909301504, 0.05987074836978094, 0.8072909896809388, 0.0198896889070648, 0.050918755926038436, 0.07512097632091175, 0.03639805266446969, 0.04353533014916556, 0.08337013441682606
 6, 0.6201440281408445, 0.018616977008499028, 0.04988801865633775, 0.2571334170127576, 0.5004099525213536, 0.6802754898336087, 0.045314528647607245, 0.190722248423168, 0.030725501323314763, 0.8084944753654447, 0.725536283938398, 0.04670938386391481, 0.01109733923247789, 0.007200197173515686, 0.06159693182607829, 0.08636827123381302
 6, 0.6200014476692722, 0.10866785243233686, 0.0031926471614722738, 0.27246647925737955, 0.5001228667555878, 0.6800731433914082, 0.053158657257103226, 0.16797163325377268, 0.004438540050346489, 0.8095253085262227, 0.017285834298175654, 0.002495201339193022, 0.01726973683452821, 0.02072606576373565, 0.04775922370109371, 0.09189085271733148
 7, 0.46152614562308664, 0.0021842780795312375, 0.8141708241699721, 0.8351636323390186, 0.034084002229136975, 0.8746356059675857, 0.04383329900744697, 0.15713578619117338, 0.9442209381834488, 0.9481582262241769, 0.3416024549659857, 0.2525158864468524, 0.03309726665056289, 0.407746138515307, 0.05161372363934711, 0.07052879374869137
 7, 0.47572153098087533, 0.02299325892836924, 0.7689623870578423, 0.9322016578044277, 0.058457223570102704, 0.8720593932404459, 0.028028692687849677, 0.1872351945917577, 0.9290399248845154, 0.947840689580505, 0.06262459805087137, 0.23817639358807152, 0.09761389331177492, 0.35351222445878017, 0.0577855098464232, 0.08417219269546479
 7, 0.46301589278786837, 0.12573689876537006, 0.8097517992224064, 0.8674842620686807, 0.024229406516907744, 0.9111251925932384, 0.05252246854843394, 0.20254478128724476, 0.9657357226295177, 0.9140696967675425, 0.8045274961799812, 0.2142631355378496, 0.03671450071271032, 0.3582062362083352, 0.05259696543295286, 0.08955066699938946
 7, 0.4511208175323933, 0.0843734311821961, 0.8495366694341071, 0.8903558600474909, 0.07391785414037154, 0.913986579276788, 0.04034708538053174, 0.20642846092530595, 0.9145617093396332, 0.8909444375574764, 0.30463988678039433, 0.1927473931783099, 0.03995460756022018, 0.35937423714588485, 0.059412675528691374, 0.09840749378422656
 7, 0.4477177391243582, 0.12320574316694052, 0.7757505877305124, 0.9043561266722758, 0.02601562602943972, 0.9294472766325919, 0.0508621329518425, 0.16050332971957665, 0.9487382792720606, 0.9180609064316773, 0.18282187482564935, 0.23141878266752677, 0.0071184690542678754, 0.3826240295869457, 0.02552420970817, 0.08604121223884863
 7, 0.46747904213613495, 0.09276498715550799, 0.8110699218571472, 0.8453252417931612, 0.038320017327992534, 0.8855238850435462, 0.03736871118108024, 0.17917065707143423, 0.9753773888441704, 0.913288815408601, 0.4373222088747064, 0.26283346035522964, 0.0856310567635734, 0.3922560190388814, 0.04704192255866861, 0.07229890197837428
 7, 0.47188770002257424, 0.10750611694838612, 0.8254281719799555, 0.9046750255331023, 0.024377881570274405, 0.8794593774156987, 0.02079796823737919, 0.17385237340768492, 0.9101746941114958, 0.9598520097019718, 0.15281678962233938, 0.24488063400261065, 0.028676874604785924, 0.37348258891430064, 0.046419953163483366, 0.06844555760360693
 7, 0.4073536524809133, 0.0987467932148593, 0.811252641252751, 0.9178420860951145, 0.014696064555174882, 0.9303801847583915, 0.03943881106852187, 0.19794704103316577, 0.933380356397245, 0.9191289066002919, 0.5341761968167636, 0.21517835847953118, 0.07332134910305088, 0.3887797752859538, 0.05021535850989651, 0.09644674443062816
 7, 0.47083197215908096, 0.0815744875779807, 0.7984991898820238, 0.9211551004862023, 0.05591391866041883, 0.918173099817853, 0.03593082039050491, 0.19544519302947133, 0.9413053382936055, 0.9904171899299459, 0.14221840805399066, 0.239181202504785, 0.08002466716388133, 0.3978619254104728, 0.03883797975217041, 0.09345364179595328
 7, 0.4515458996300605, 0.13623128465086995, 0.7540410986101121, 0.8731048652004231, 0.01854314039116029, 0.9116273973733776, 0.05794170989011054, 0.20653392406797774, 0.9330388503968826, 0.9489143892653796, 0.07812532945370407, 0.2631401040115059, 0.0475221660788299, 0.3805235796134426, 0.027796248257956162, 0.07788260098812255
 7, 0.4537542982149771, 0.13125992457265104, 0.7475007076803644, 0.8628752108078223, 0.02482345041783447, 0.9296836402357589, 0.027773321997108493, 0.1558399757784877, 0.9806627078305936, 0.9530861223956567, 0.8868517907626053, 0.1720359847899386, 0.0251607971972738, 0.37582110862299206, 0.04739379425731916, 0.10977967927895761
 7, 0.4466500826829637, 0.05138732500333419, 0.7977532872139399, 1.0, 0.0, 0.9200204076432662, 0.060722702998308044, 0.15801439510972304, 0.9388614123197034, 0.9253411381841734, 0.4316734935056528, 0.26214513773008175, 0.04737784642338607, 0.4081941614680056, 0.05414072596601553, 0.07982631112619822
 7, 0.4348256469713937, 0.014448421049153217, 0.7922918674749876, 0.8998511583072131, 0.020621338753256297, 0.8563166316541359, 0.04836928121453486, 0.1995144285492344, 0.916304154845967, 0.9742814414282792, 0.8631232168961653, 0.2971555162459812, 0.08123709268178568, 0.4059299854895521, 0.01808747986120937, 0.10804024036114585
 7, 0.4758021418013637, 0.09439036490939008, 0.7636365972078617, 0.8156513539029243, 0.04295022117821774, 0.8787330215889441, 0.06281492290324471, 0.1575448009475079, 0.9785800015710029, 0.9320045149665113, 0.3468417095995522, 0.24629582095567742, 0.03902433201885833, 0.4506496095932946, 0.010096977679843527, 0.10954857755169858
 7, 0.4647151532937757, 0.11417784691474611, 0.7981412913440532, 0.9907822362054272, 0.023487301070845668, 0.888923799300176, 0.046803288731252904, 0.16186740991492563, 0.878941490677179, 1.0, 0.8890997527548834, 0.25585279226742025, 0.02984240247459093, 0.3268902310442248, 0.023447079848608443, 0.08594568385211769
 8, 0.012616744449199684, 0.014847534527474726, 0.20852424574812212, 0.16725016482616353, 0.32175931091542215, 0.10220249056164425, 0.8245727704429056, 0.19439293516281725, 0.4132778130637189, 0.005635703582547153, 0.6309510471835927, 0.03844168447258967, 0.7502242788667653, 0.03539113111443873, 0.859824117240256, 0.3912858213404882
 8, 0.0139095917154119, 0.015542550044345618, 0.19252905820365562, 0.4077164320893625, 0.3219176845988435, 0.13619115538980947, 0.8157872146401678, 0.20157298328637632, 0.42319221285710235, 0.01871601021335964, 0.7967664862740423, 0.04092441801607045, 0.7827613558276594, 0.04650660208387019, 0.9265595441854115, 0.5299575582230133
 8, 0.040663925739379596, 0.004315984906055619, 0.26773710234267367, 0.3188087074087535, 0.24514945114242878, 0.11104590689311747, 0.8538873746517534, 0.20756303676302013, 0.38994734790655056, 0.01680611621581655, 0.4419024637688075, 0.021512743518440125, 0.8209197366031992, 0.02762262887763943, 1.0, 0.42067616152190596
 8, 0.01886038690036205, 0.008124048419854306, 0.2800599197164982, 0.0, 0.23827517107770796, 0.10287267477758186, 0.9348958494556602, 0.2024427878213652, 0.4702209698738412, 0.06415450094224796, 0.11514358120124406, 0.011797286570610549, 0.6907957285131402, 0.04237058576198618, 0.8275642062332027, 0.376399351169458
 8, 0.03499664359764344, 0.08982009086491696, 0.1737330163381281, 0.505636432573599, 0.344179968178987, 0.10541001195360754, 0.8656966810098852, 0.17497368554949336, 0.45082838918032325, 0.071005060063769, 0.9404253011800239, 0.0378178643607344, 0.6391064235994619, 0.022706028971596577, 0.8688566194466244, 0.3268498640783335
 8, 0.028186677696961322, 0.039892357850654134, 0.12796292196812756, 0.26180921526808454, 0.21360762605237074, 0.12056799285860437, 0.9556455525919095, 0.19796973367621512, 0.32328730243126763, 0.011053611650831928, 0.4225742432112781, 0.009243705599002526, 0.930434421221664, 0.019700536134354095, 0.7340023583132661, 0.3643620782924147
 8, 0.03728942540915594, 0.1372944674495125, 0.18753567897533038, 0.3401524523660694, 0.31206425511325603, 0.15478328963032428, 0.8457013330096933, 0.1845343557230595, 0.37913299181037424, 0.05232737607517718, 0.9257241036499825, 0.04056070842251698, 0.8867629136458386, 0.009039150057051092, 0.8744091152053803, 0.4138757310472982
 8, 0.0, 0.11672095161677565, 0.21653269636070965, 0.1704498424402536, 0.35186344829876737, 0.14984587780663686, 0.9093107308166883, 0.20428554602462343, 0.4027232197944092, 0.05758146138670715, 0.8475657896559876, 3.889149373875353E-4, 0.8397587287479387, 0.035756892559581276, 0.9617289183111735, 0.42012611939388933
 8, 0.005337117788661617, 0.022511798523284138, 0.15054314962881257, 0.3698916482496268, 0.22168806067797867, 0.15510661322078104, 0.9073153329396252, 0.202980403736091, 0.2767823465609049, 0.03737363135945984, 0.058067714864320975, 0.0, 0.697762283926594, 0.012845713157077571, 0.8328092520220822, 0.3678438165088636
 8, 0.033556149126733444, 0.04635207592402744, 0.23590532917020895, 0.22071373478416173, 0.2625981815029086, 0.14110924480716436, 1.0, 0.1874429128821899, 0.39728756631632994, 0.07084420339295108, 0.2879535114631642, 0.04784424392945699, 0.7598596217886746, 0.030383001389638745, 0.8819190523953561, 0.4573862811948292
 8, 0.028307688907883096, 0.0060338371768096245, 0.28611697589961843, 0.3412042271856189, 0.31366788177495997, 0.13433248329664654, 0.9012362885484387, 0.16642094076330907, 0.43330966417444133, 0.03794077899141902, 0.08786765619439434, 0.007038323895232531, 0.8582052534739494, 0.015277275495284376, 0.8301672903058727, 0.38969941894496946
 8, 0.04584595309667438, 0.04384383997219153, 0.17722679995334867, 0.2625035022319873, 0.29003152730435156, 0.1281675181665219, 0.7527350923617064, 0.16167460402124254, 0.380698429862233, 0.015195921430587553, 0.4850667377057854, 0.03420634437140338, 1.0, 0.011620960019621804, 0.9193766913758796, 0.4081948997472582
 8, 0.010032367801291174, 0.1237335376511453, 0.2881578604876951, 0.19285423819579653, 0.23451785792345234, 0.11149966406675615, 0.8772967122759837, 0.18331445471747038, 0.25680155266887417, 0.01930101794579363, 0.9413814805215504, 0.04428159366342735, 0.5991314227372941, 0.048446055673447945, 0.7818772058728765, 0.38384099534344845
 8, 0.031914791079552265, 0.04686694286604517, 0.175333897843992, 0.16175390414167018, 0.2422496312851021, 0.13452041354413394, 0.8390447764532525, 0.1731199851122517, 0.4825504906173355, 0.04050143310916877, 0.6943400413007412, 0.028304341031575066, 0.655132190464738, 0.014493435058320302, 0.9332745138177732, 0.33533590673947433
 8, 9.495384995903173E-4, 0.008362069431593021, 0.19779650096862228, 0.2860323692881853, 0.23059648519407322, 0.12160695038194438, 0.8389608832469454, 0.21241530283629242, 0.397091759647205, 0.008647461791253948, 0.35800288179722617, 0.022471034074961403, 0.6393965961785517, 0.011485770336991923, 0.7862197783063153, 0.41171094134996744
