class, f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96
KJ, 0.05054500403496209, 0.041219407471017606, 0.03502789832610043, 0.03640929064657878, 0.04421052631578947, 0.0, 0.1273006134969325, 0.04574837009293938, 0.01849912739965096, 0.01649951472015529, 0.3563148261134838, 0.0, 0.04258787975186894, 0.04133122484186314, 0.24764044943820224, 0.025804686787635634, 0.06984240687679083, 0.018981052073671657, 0.03640929064657878, 0.038834951456310676, 0.034793251158318036, 0.08387096774193549, 0.06451527993472138, 0.04310760817114364, 0.04847016055740685, 0.019116453893663173, 0.014613778705636743, 0.008353436791128073, 0.12891566265060242, 0.08951406649616368, 0.015045674368619023, 0.125, 0.003870396992148623, 0.014598540145985401, 0.0, 0.1786407766990291, 0.08128908128908129, 0.09090909090909091, 0.02736318407960199, 0.006396588486140725, 0.08509320268063299, 0.07521255722694571, 0.031205673758865248, 0.09796806966618288, 0.042003428851334804, 0.507016632016632, 0.05047941342357586, 0.07042253521126761, 0.06468797564687975, 0.08260355029585799, 0.11420844601622633, 0.4689403166869671, 0.028436330202929006, 0.004283965728274173, 0.06819167389418908, 0.08640468635587015, 0.06461692770619551, 0.0, 0.03932584269662921, 0.032470887484599184, 0.003389830508474576, 0.29936305732484075, 0.009262507894182865, 0.018031189083820662, 0.8653725735754539, 0.12037037037037036, 0.0, 0.03052670795883202, 0.11737624213693135, 0.06107779900505041, 0.21757530495394573, 0.0, 0.08217176258992806, 0.006830704204090874, 0.013123359580052493, 0.0, 0.05348460291734198, 0.02861952861952862, 0.0, 0.09198911896963305, 0.5, 0.15552855407047386, 0.0, 0.029940119760479042, 0.0, 0.015503875968992248, 0.02, 0.15151515151515152, 0.010050251256281407, 0.11428571428571428, 0.0, 0.03864734299516908, 0.0328928046989721, 0.0, 0.0, 0.017873941674506115, 0.021052631578947368
ZQ, 2.6142007933531105E-4, 0.0025762129669386004, 0.007439553626782393, 0.004394224733207784, 0.008421052631578947, 0.0, 0.010736196319018405, 0.0010819808572617561, 6.980802792321117E-4, 6.470397929472663E-4, 0.006711409395973154, 0.25, 0.0028431684428185146, 0.0026595744680851063, 0.015730337078651686, 0.001641287498860217, 3.5816618911174784E-4, 0.0021531734464025442, 0.004394224733207784, 0.019417475728155338, 0.010577847713961011, 0.012903225806451613, 0.002079439867337001, 0.008364162779475631, 0.017873371705543775, 3.5600152335535574E-4, 0.008350730688935281, 5.760990890433154E-4, 0.002008032128514056, 0.005115089514066497, 2.6867275658248256E-4, 0.0, 6.634966272254782E-4, 0.06569343065693431, 0.011235955056179775, 0.001941747572815534, 0.004168670835337502, 0.045454545454545456, 0.0, 0.0016910521285199618, 0.0028721067747930393, 0.00237083060824068, 0.011347517730496455, 0.002902757619738752, 0.0018281375739127392, 0.011954261954261955, 2.820078962210942E-4, 0.15492957746478872, 0.006468797564687975, 0.0028402366863905324, 0.004784688995215311, 0.012789281364190013, 0.0018388389045773954, 0.0018359853121175031, 0.00411968777103209, 7.32243104710764E-4, 0.0011187408378983102, 0.0875, 0.016853932584269662, 0.0016295059814792736, 0.06440677966101695, 0.009554140127388535, 1.4034102869974038E-4, 0.0021929824561403508, 0.007827175954915467, 0.018518518518518517, 0.0, 0.0011875378382154333, 0.0061081228917859425, 0.0023833393232072938, 0.00282134262716787, 0.0, 0.006182553956834532, 7.925126424635821E-4, 0.005249343832020997, 0.0, 0.004862236628849271, 0.003367003367003367, 0.0, 0.001720979292733026, 0.0, 0.009720534629404616, 0.0, 0.0, 0.0, 0.023255813953488372, 0.12, 0.0, 0.03015075376884422, 0.05714285714285714, 0.0, 0.024154589371980676, 0.001762114537444934, 0.009523809523809525, 0.0, 0.0018814675446848542, 0.0
ZQ, 2.2732180811766176E-4, 0.0015027908973808501, 0.0021698698078115313, 0.0035153797865662274, 0.004210526315789474, 0.058823529411764705, 0.012269938650306749, 0.001220696351782494, 0.0013961605584642235, 6.470397929472663E-4, 0.005491153142159854, 0.2777777777777778, 0.002664227771592174, 7.18803910293272E-4, 0.01887640449438202, 0.002097200692988055, 8.954154727793697E-4, 7.950178879024779E-4, 0.0035153797865662274, 0.038834951456310676, 0.006294256490952006, 0.01935483870967742, 0.0017109315364165197, 0.009329258484799742, 0.016055740684641016, 1.7386120908052257E-4, 0.025052192066805846, 0.001008173405825802, 8.032128514056225E-4, 0.0038363171355498722, 6.716818914562063E-4, 0.0, 5.529138560212319E-4, 0.021897810218978103, 0.03932584269662921, 0.007766990291262136, 0.003848003848003848, 0.045454545454545456, 0.0037313432835820895, 0.002205720167634733, 0.0022526327645435605, 0.0015860039241334205, 0.00425531914893617, 0.0010885341074020319, 0.0011283719953815471, 0.014553014553014554, 2.820078962210942E-4, 0.1267605633802817, 0.005136986301369863, 0.0021301775147928993, 0.005824838776783857, 0.003958587088915956, 0.0016418204505155316, 0.0024479804161566705, 0.004336513443191674, 2.44081034903588E-4, 0.0012730499189877323, 0.0375, 0.03932584269662921, 0.0021461786097531897, 0.07796610169491526, 0.0031847133757961785, 4.911936004490913E-4, 0.002355425601039636, 0.010331872260488416, 0.018518518518518517, 0.0, 0.0019792297303590557, 0.005196462758683563, 0.0019672007112187186, 0.003319226620197494, 0.0, 0.005508093525179856, 5.283417616423881E-4, 0.005249343832020997, 0.06666666666666667, 0.009724473257698542, 0.009259259259259259, 0.0196078431372549, 9.437628379503691E-4, 0.0, 0.006075334143377886, 0.0, 0.0, 0.0, 0.013565891472868217, 0.08, 0.0, 0.010050251256281407, 0.0, 0.0, 0.03864734299516908, 0.002936857562408223, 0.02857142857142857, 0.6666666666666666, 9.407337723424271E-4, 0.0
ZQ, 1.1366090405883088E-4, 0.0, 6.199628022318661E-4, 0.0017576898932831137, 0.004210526315789474, 0.0, 0.0, 2.7743098904147595E-4, 0.0, 0.0, 0.0012202562538133007, 0.027777777777777776, 4.572928264673135E-4, 0.0, 0.0035955056179775282, 0.0, 0.0082378223495702, 9.937723598780973E-5, 0.0017576898932831137, 0.0, 7.867820613690008E-4, 0.0, 3.4218630728330397E-4, 1.6084928422068523E-4, 0.004544077552256892, 1.8214031427483317E-4, 0.0020876826722338203, 3.6006193065207214E-5, 4.0160642570281126E-4, 6.393861892583121E-4, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 4.81000481000481E-4, 0.0, 0.0, 0.0, 0.0, 4.578155657292348E-4, 0.0014184397163120568, 3.62844702467344E-4, 1.312060459745985E-4, 2.598752598752599E-4, 0.0, 0.0, 0.0, 9.467455621301775E-4, 0.0, 0.0, 1.3134563604124254E-4, 0.0, 1.0841283607979184E-4, 0.0, 7.32968135174755E-4, 0.0, 0.016853932584269662, 1.9872024164381384E-4, 0.0, 0.0, 1.4034102869974038E-4, 6.49772579597141E-4, 0.0, 0.0, 0.0, 3.492758347692451E-4, 0.0014130732063086882, 5.296309607127319E-4, 7.468259895444362E-4, 0.0, 0.0016861510791366906, 0.0, 0.0, 0.0, 0.0, 8.417508417508417E-4, 0.0, 5.551546105590407E-5, 0.045454545454545456, 0.0, 0.0, 0.0, 0.0, 0.015503875968992248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.08571428571428572, 0.0, 9.407337723424271E-4, 0.0
ZQ, 2.3868789852354486E-4, 8.587376556462001E-4, 3.0998140111593303E-4, 0.0013810420590081606, 0.0, 0.0, 0.007668711656441718, 3.606602857539187E-4, 3.4904013961605586E-4, 3.2351989647363315E-4, 0.003050640634533252, 0.05555555555555555, 6.163512008907269E-4, 1.437607820586544E-4, 0.006292134831460674, 5.470958329534056E-4, 7.163323782234957E-4, 4.6376043460977874E-4, 0.0013810420590081606, 0.009708737864077669, 0.003059708016435003, 0.0, 8.423047563896713E-4, 0.0016084928422068522, 0.005755831566192063, 6.623284155448479E-5, 0.0, 4.680805098476938E-4, 0.001606425702811245, 0.00319693094629156, 0.0, 0.0, 0.0, 0.021897810218978103, 0.0056179775280898875, 0.005825242718446602, 0.002405002405002405, 0.0, 0.0024875621890547263, 0.0, 2.2526327645435603E-4, 8.175277959450621E-4, 0.0, 3.62844702467344E-4, 7.697421363843113E-4, 0.0, 0.0, 0.0, 0.005136986301369863, 0.001183431952662722, 0.006448928645724984, 0.0, 0.0012477835423918041, 0.0, 9.757155247181266E-4, 2.44081034903588E-4, 4.6292724326826634E-4, 0.0, 0.028089887640449437, 4.3718453161639047E-4, 0.0, 0.007961783439490446, 0.0016139218300470143, 0.0016244314489928524, 0.0, 0.018518518518518517, 0.0, 4.424160573743771E-4, 0.00396572157899535, 0.0011538388786955945, 0.004480955937266617, 0.0, 0.002697841726618705, 1.509547890406823E-4, 0.0, 0.0, 0.0016207455429497568, 0.0016835016835016834, 0.0, 0.0019985565980125465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009689922480620155, 0.0, 0.0, 0.0, 0.0, 0.10784313725490197, 0.0, 0.0020558002936857563, 0.10476190476190476, 0.0, 0.0, 0.0
ZQ, 5.683045202941544E-5, 0.0030055817947617003, 0.0021698698078115313, 7.532956685499058E-4, 0.0, 0.0, 0.003067484662576687, 3.051740879456235E-4, 0.0, 9.705596894208993E-4, 6.101281269066504E-4, 0.0, 7.157626849053603E-4, 8.625646923519264E-4, 0.0022471910112359553, 0.0, 5.372492836676218E-4, 3.9750894395123893E-4, 7.532956685499058E-4, 0.10679611650485436, 9.61622519451001E-4, 0.0032258064516129032, 0.0010792029691242663, 8.042464211034261E-4, 0.007876401090578612, 9.107015713741658E-5, 0.0020876826722338203, 3.600619306520722E-4, 4.0160642570281126E-4, 0.0012787723785166241, 1.3433637829124128E-4, 0.0625, 1.1058277120424638E-4, 0.0, 0.0, 0.015533980582524271, 0.001924001924001924, 0.0, 0.004975124378109453, 2.2057201676347327E-4, 0.0, 0.0, 0.0, 0.0, 6.035478114831531E-4, 0.007536382536382537, 5.640157924421884E-4, 0.0, 0.003995433789954338, 4.7337278106508875E-4, 0.0, 0.0015225334957369061, 0.0011821107243711827, 0.0, 0.002168256721595837, 0.001952648279228704, 1.543090810894221E-4, 0.125, 0.06741573033707865, 2.7820833830133937E-4, 0.10508474576271186, 0.0015923566878980893, 1.4034102869974038E-4, 5.685510071474983E-4, 9.39261114589856E-4, 0.009259259259259259, 0.0, 4.657011130256601E-4, 0.0012763241863433313, 6.62038700890915E-4, 0.001410671313583935, 0.2, 0.0011241007194244604, 7.547739452034116E-5, 0.007874015748031496, 0.26666666666666666, 0.014586709886547812, 0.0025252525252525255, 0.00980392156862745, 6.661855326708489E-4, 0.22727272727272727, 0.001215066828675577, 0.0, 0.029940119760479042, 0.0, 0.001937984496124031, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 0.0026431718061674008, 0.0, 0.0, 0.0, 0.0
ZQ, 1.1366090405883088E-5, 4.2936882782310007E-4, 6.199628022318661E-4, 0.0010043942247332078, 0.0, 0.0, 0.0015337423312883436, 1.6645859342488556E-4, 0.0, 0.0, 0.0, 0.16666666666666666, 5.368220136790202E-4, 2.156411730879816E-4, 4.4943820224719103E-4, 9.118263882556761E-5, 0.0, 6.625149065853981E-5, 0.0010043942247332078, 0.0, 0.0016609843517790017, 0.0, 3.6850833092048115E-4, 4.8254785266205565E-4, 0.003029385034837928, 1.6558210388621197E-5, 0.010438413361169102, 1.800309653260361E-4, 0.0, 0.0, 1.3433637829124128E-4, 0.0, 1.1058277120424638E-4, 0.0, 0.0, 0.0, 3.20666987333654E-4, 0.0, 0.0, 2.940960223512977E-4, 2.2526327645435603E-4, 2.4525833878351864E-4, 0.0014184397163120568, 0.0, 2.7115916168083694E-4, 5.197505197505198E-4, 0.0, 0.028169014084507043, 0.0, 0.0014201183431952662, 0.0, 3.045066991473812E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4366471734892786E-4, 0.0, 0.015432098765432098, 0.0, 6.985516695384902E-5, 0.0014586562129638072, 3.5939243762649666E-4, 1.659613310098747E-4, 0.0, 3.3723021582733815E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.551546105590407E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.873715124816446E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 3.409827121764926E-5, 4.2936882782310007E-4, 6.199628022318661E-4, 0.0011299435028248588, 0.0, 0.0, 0.0015337423312883436, 1.6645859342488556E-4, 3.4904013961605586E-4, 0.0, 6.101281269066504E-4, 0.0, 9.941148401463337E-5, 0.0, 4.4943820224719103E-4, 1.8236527765113522E-4, 0.0, 6.625149065853981E-5, 0.0011299435028248588, 0.0, 7.867820613690008E-4, 0.0, 1.8425416546024058E-4, 4.8254785266205565E-4, 9.088155104513784E-4, 4.967463116586359E-5, 0.008350730688935281, 2.160371583912433E-4, 0.0, 0.0019181585677749361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.81000481000481E-4, 0.0, 0.0, 7.352400558782443E-5, 0.0, 3.433616742969261E-4, 0.0, 0.0, 2.6241209194919703E-5, 2.598752598752599E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.626912720824851E-4, 0.0, 2.168256721595837E-4, 0.001952648279228704, 1.1573181081706658E-4, 0.0125, 0.0, 1.9872024164381384E-4, 0.0, 0.0, 3.508525717493509E-4, 8.122157244964262E-4, 0.0, 0.0030864197530864196, 0.0, 0.0, 6.837450998267846E-4, 2.459000889023398E-4, 5.808646585345615E-4, 0.0, 4.496402877697842E-4, 3.773869726017058E-5, 0.0, 0.0, 0.0016207455429497568, 8.417508417508417E-4, 0.0, 1.1103092211180813E-4, 0.0, 0.0, 0.0, 0.011976047904191617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.936857562408223E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 5.569384298882713E-4, 0.0012881064834693002, 0.005889646621202728, 0.0027620841180163213, 0.01263157894736842, 0.058823529411764705, 0.02147239263803681, 0.0014148980441115273, 0.0013961605584642235, 3.2351989647363315E-4, 6.101281269066504E-4, 0.1388888888888889, 0.002425640209957054, 0.001437607820586544, 0.020224719101123594, 0.001641287498860217, 0.002507163323782235, 0.0018881674837683848, 0.0027620841180163213, 0.06796116504854369, 0.006031995803829006, 0.025806451612903226, 0.0023953041509831275, 0.0059514235161653535, 0.026658588306573767, 1.0762836752603778E-4, 0.03966597077244259, 0.0019443344255211897, 0.008835341365461847, 0.00319693094629156, 1.3433637829124128E-4, 0.0, 7.740793984297247E-4, 0.0364963503649635, 0.0, 0.0, 0.005772005772005772, 0.0, 0.006218905472636816, 5.14668039114771E-4, 0.0030410542321338066, 0.0012916939175931983, 0.005673758865248227, 0.0, 0.002125537944788496, 0.02260914760914761, 0.0, 0.04225352112676056, 0.014079147640791476, 0.002366863905325444, 0.006656958602038693, 0.007917174177831911, 0.004334405989361003, 0.0012239902080783353, 0.008022549869904597, 9.76324139614352E-4, 8.486999459918216E-4, 0.2, 0.09550561797752809, 0.0025436190930408172, 0.13220338983050847, 0.020700636942675158, 0.0014735808013472739, 0.005441845354126056, 0.006574827802128992, 0.08333333333333333, 0.09090909090909091, 0.0013272481721231313, 0.004558300665511897, 0.002553577846293529, 0.006472491909385114, 0.0, 0.007643884892086331, 7.17035247943241E-4, 0.005249343832020997, 0.1, 0.008103727714748784, 0.01430976430976431, 0.0, 0.003164381280186532, 0.0, 0.024301336573511544, 0.0, 0.023952095808383235, 0.0, 0.01744186046511628, 0.06, 0.0, 0.01507537688442211, 0.02857142857142857, 0.13725490196078433, 0.028985507246376812, 0.00881057268722467, 0.01904761904761905, 0.3333333333333333, 0.0018814675446848542, 0.0
ZQ, 3.86447073800025E-4, 0.005152425933877201, 0.00712957222566646, 0.006277463904582548, 0.03368421052631579, 0.0, 0.02607361963190184, 0.004105978637813844, 0.0031413612565445027, 0.0, 0.008541793776693106, 0.5, 0.002385875616351201, 0.002228292121909143, 0.06741573033707865, 0.005379775690708489, 8.954154727793697E-4, 0.0034119517689148006, 0.006277463904582548, 0.009708737864077669, 0.008130081300813009, 0.08387096774193549, 0.0029217446237266723, 0.016245777706289207, 0.016661617691608604, 2.1525673505207556E-4, 0.17536534446764093, 0.0019443344255211897, 0.005220883534136547, 0.008312020460358057, 0.0, 0.0, 0.0022116554240849276, 0.058394160583941604, 0.011235955056179775, 0.0, 0.019721019721019722, 0.0, 0.01616915422885572, 0.004411440335269466, 2.8157909556794506E-4, 0.005232177894048398, 0.005673758865248227, 0.0, 0.0030789685455372452, 0.004417879417879418, 0.001551043429216018, 0.2535211267605634, 0.0015220700152207, 0.001183431952662722, 0.005824838776783857, 6.090133982947625E-4, 0.005844880803835293, 0.0018359853121175031, 0.0019514310494362533, 0.010739565535757872, 0.0057865905408533294, 0.0, 0.011235955056179775, 0.0024641309963832916, 0.013559322033898305, 0.007961783439490446, 0.014034102869974037, 0.007309941520467836, 3.1308703819661864E-4, 0.5771604938271605, 0.0, 0.0020490848973129046, 0.006700701978302489, 0.00431270925151796, 0.0074682598954443615, 0.0, 0.0037095323741007193, 8.302513397237528E-4, 0.0, 0.03333333333333333, 0.0, 0.016835016835016835, 0.0, 0.001720979292733026, 0.18181818181818182, 0.0036452004860267314, 0.0, 0.0, 0.0, 0.05232558139534884, 0.0, 0.0, 0.0, 0.0, 0.00980392156862745, 0.0, 0.00881057268722467, 0.4666666666666667, 0.0, 0.0028222013170272815, 0.0
ZQ, 2.841522601470772E-4, 0.0015027908973808501, 0.0018598884066955983, 0.0032642812303829254, 0.002105263157894737, 0.29411764705882354, 0.049079754601226995, 0.0010542377583576085, 0.0, 3.2351989647363315E-4, 0.007321537522879805, 0.05555555555555555, 0.006660569428980436, 0.0043847038527889595, 0.0301123595505618, 3.6473055530227043E-4, 0.0010744985673352436, 0.0016894130117927654, 0.0032642812303829254, 0.1262135922330097, 0.004808112597255005, 0.012903225806451613, 0.0029743886710010266, 0.009490107769020428, 0.013935171160254469, 2.7321047141224975E-4, 0.08768267223382047, 0.0011882043711518382, 0.011646586345381526, 0.0038363171355498722, 8.060182697474476E-4, 0.0, 3.317483136127391E-4, 0.014598540145985401, 0.02247191011235955, 0.02524271844660194, 0.003848003848003848, 0.0, 0.013681592039800995, 0.003602676273803397, 0.0022526327645435605, 0.0036788750817527797, 0.028368794326241134, 0.0025399129172714078, 0.0036037927294356393, 0.0015592515592515593, 0.0, 0.028169014084507043, 1.902587519025875E-4, 0.0, 8.321198252548367E-4, 0.016443361753958587, 7.224009982268339E-4, 0.0030599755201958386, 0.006396357328707719, 0.0, 0.002198904405524265, 0.0, 0.0056179775280898875, 0.0016692500298080362, 0.013559322033898305, 0.007961783439490446, 2.8068205739948076E-4, 0.001949317738791423, 0.0012523481527864746, 0.012345679012345678, 0.09090909090909091, 9.779723373538863E-4, 0.006244871911751299, 0.003083208807006261, 0.0029043232926728073, 0.0, 0.0013489208633093526, 9.057287342440939E-4, 0.005249343832020997, 0.13333333333333333, 0.022690437601296597, 0.0016835016835016834, 0.0, 0.005884638871925831, 0.0, 0.02916160388821385, 0.0, 0.005988023952095809, 0.0, 0.06589147286821706, 0.08, 0.0, 0.005025125628140704, 0.0, 0.0, 0.0, 0.0011747430249632893, 0.0, 0.3333333333333333, 0.0, 0.0
ZQ, 2.2732180811766176E-5, 0.0, 0.0, 1.2554927809165097E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 1.3917607762048672E-4, 1.437607820586544E-4, 8.988764044943821E-4, 9.118263882556761E-5, 5.372492836676218E-4, 6.625149065853981E-5, 1.2554927809165097E-4, 0.009708737864077669, 0.0, 0.00967741935483871, 1.5793214182306336E-4, 1.6084928422068523E-4, 0.004847016055740685, 0.0, 0.0, 0.0, 0.0012048192771084338, 0.0, 1.3433637829124128E-4, 0.0, 0.0, 0.0, 0.0056179775280898875, 0.003883495145631068, 6.41333974667308E-4, 0.0, 0.0, 0.0, 2.8157909556794506E-4, 3.2701111837802485E-5, 0.0014184397163120568, 0.0, 7.87236275847591E-5, 7.796257796257797E-4, 2.820078962210942E-4, 0.014084507042253521, 9.512937595129375E-4, 0.0, 0.0, 6.090133982947625E-4, 0.0, 0.0, 5.420641803989592E-4, 0.0, 3.857727027235553E-5, 0.0, 0.0, 3.974404832876277E-5, 0.0, 0.0015923566878980893, 0.0, 8.122157244964262E-5, 3.1308703819661864E-4, 0.0, 0.0, 6.985516695384902E-5, 5.469960798614277E-4, 1.1349234872415684E-4, 1.659613310098747E-4, 0.0, 2.248201438848921E-4, 3.773869726017058E-5, 0.0, 0.03333333333333333, 0.0016207455429497568, 0.0016835016835016834, 0.0, 5.551546105590407E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001937984496124031, 0.0, 0.0, 0.005025125628140704, 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.0, 0.0
ZQ, 0.0026369329741648766, 0.013739802490339202, 0.0037197768133911966, 0.014814814814814815, 0.018947368421052633, 0.11764705882352941, 0.0598159509202454, 0.008850048550423083, 0.0038394415357766143, 0.002588159171789065, 0.01525320317266626, 0.027777777777777776, 0.008887386670908224, 0.0013657274295572168, 0.08044943820224719, 0.006929880550743139, 0.004656160458452722, 0.004008215184841659, 0.014814814814814815, 0.009708737864077669, 0.03085934085147303, 0.04838709677419355, 0.006290963649285357, 0.010133504905903168, 0.06997879430475613, 0.0018710777739141954, 0.06471816283924843, 0.003348575955064271, 0.008433734939759036, 0.013427109974424553, 0.0016120365394948952, 0.0, 0.005307973017803826, 0.014598540145985401, 0.016853932584269662, 0.001941747572815534, 0.015712682379349047, 0.022727272727272728, 0.028606965174129355, 0.003308580251452099, 0.0015768429351804922, 0.014928057553956835, 0.0, 0.005805515239477504, 0.009394352891781253, 0.037941787941787944, 0.01071630005640158, 0.28169014084507044, 0.023211567732115676, 0.004970414201183432, 6.240898689411275E-4, 0.0036540803897685747, 0.004006041899257897, 0.0012239902080783353, 0.0031439722463139637, 0.01586526726873322, 0.00586374508139804, 1.0, 0.34831460674157305, 0.009101387067286673, 0.06779661016949153, 0.01910828025477707, 0.005192618061890393, 0.010721247563352826, 0.012210394489668128, 0.4537037037037037, 0.0, 0.006752666138872072, 0.02078585103473425, 0.006979779446535646, 0.04165629408347855, 0.0, 0.01450089928057554, 0.0021888444410898935, 0.0026246719160104987, 0.0, 0.13614262560777957, 0.031144781144781145, 0.0196078431372549, 0.0044412368844723256, 0.22727272727272727, 0.015795868772782502, 0.0, 0.2754491017964072, 0.25, 0.07945736434108527, 0.0, 0.0, 0.035175879396984924, 0.0, 0.049019607843137254, 0.01932367149758454, 0.014096916299559472, 0.05714285714285714, 0.0, 0.010348071495766699, 0.0
ZQ, 1.1366090405883088E-5, 0.0021468441391155, 0.0012399256044637321, 6.277463904582549E-4, 0.0, 0.0, 0.0015337423312883436, 4.161464835622139E-4, 0.0, 0.0, 0.0, 0.0, 6.958803881024336E-4, 0.001078205865439908, 0.003146067415730337, 5.470958329534056E-4, 0.0017908309455587394, 2.981317079634292E-4, 6.277463904582549E-4, 0.009708737864077669, 0.015473380540257016, 0.0032258064516129032, 3.4218630728330397E-4, 0.001447643557986167, 0.002726446531354135, 1.1590747272034838E-4, 0.008350730688935281, 2.880495445216577E-4, 0.0, 0.0025575447570332483, 2.6867275658248256E-4, 0.0, 2.2116554240849277E-4, 0.0, 0.0056179775280898875, 0.0, 0.001122334455667789, 0.0, 0.0, 2.940960223512977E-4, 3.3789491468153406E-4, 3.106605624591236E-4, 0.0, 0.0, 5.335712536300339E-4, 0.0018191268191268192, 0.0, 0.0, 3.80517503805175E-4, 2.3668639053254438E-4, 6.240898689411275E-4, 3.045066991473812E-4, 1.970184540618638E-4, 6.119951040391676E-4, 5.420641803989592E-4, 2.44081034903588E-4, 3.857727027235553E-5, 0.0, 0.0, 8.743690632327809E-4, 0.003389830508474576, 0.004777070063694267, 3.508525717493509E-4, 0.0013807667316439245, 3.1308703819661864E-4, 0.046296296296296294, 0.09090909090909091, 0.0010711125599590183, 5.014130732063087E-4, 0.0012295004445116993, 8.298066550493735E-4, 0.0, 0.0017985611510791368, 3.773869726017058E-5, 0.0, 0.0, 0.0016207455429497568, 0.005050505050505051, 0.0, 3.886082273913285E-4, 0.0, 0.001215066828675577, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02857142857142857, 0.00980392156862745, 0.004830917874396135, 5.873715124816446E-4, 0.0, 0.0, 0.0, 0.0
ZQ, 2.1595571771177867E-4, 0.0017174753112924003, 0.0034097954122752636, 0.0020087884494664155, 0.004210526315789474, 0.0, 0.03987730061349693, 7.768067693161326E-4, 0.006631762652705061, 6.470397929472663E-4, 0.010982306284319707, 0.0, 0.0021075234611102273, 0.0, 0.009887640449438202, 0.007021063189568706, 3.5816618911174784E-4, 0.001855041738439115, 0.0020087884494664155, 0.0, 0.00882944313314101, 0.0064516129032258064, 0.0012371351109473295, 0.0045037799581791865, 0.0669494092699182, 4.2223436490984053E-4, 0.04592901878914405, 0.0012962229503474597, 0.002008032128514056, 0.008312020460358057, 1.3433637829124128E-4, 0.0, 0.005307973017803826, 0.0, 0.0, 0.003883495145631068, 0.020041686708353375, 0.0, 0.011194029850746268, 7.352400558782443E-5, 0.0011263163822717802, 0.0019947678221059516, 0.0, 0.008708272859216255, 0.0024229383156642525, 0.007016632016632017, 0.0, 0.23943661971830985, 0.02606544901065449, 7.100591715976331E-4, 0.0014562096941959641, 0.05328867235079172, 4.5970972614434885E-4, 6.119951040391676E-4, 0.002059843885516045, 0.00732243104710764, 0.0027389861893372426, 0.0125, 0.07303370786516854, 0.0025436190930408172, 0.013559322033898305, 0.025477707006369428, 0.0032278436600940287, 0.01916829109811566, 0.0, 0.2932098765432099, 0.0, 0.008522330368369581, 0.01718479350897985, 0.0066393024003631755, 0.03352418886399469, 0.0, 0.03214928057553957, 7.925126424635821E-4, 0.0, 0.0, 0.008103727714748784, 0.06734006734006734, 0.0, 0.0027757730527952036, 0.0, 0.0, 0.0, 0.011976047904191617, 0.0, 0.04263565891472868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004830917874396135, 0.0023494860499265785, 0.11428571428571428, 0.0, 0.0037629350893697085, 0.0
